video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000262_51a986971ccc,hockey,0,train,pcg_ecd0c04de7ccdc8a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001508_0fade9b405c1,violent_flows,0,train,pcg_e229d75ad50ddb9c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000118_1246434d5b91,hockey,0,train,pcg_e9a01eac37654c05,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001755_861c5935655c,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001611_7aedbc061de2,violent_flows,0,train,pcg_5d08b32fee6b1ec7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001546_befb7f14c473,violent_flows,0,train,pcg_b4df13045448ed68,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_000602_2db9e39cbc29,movies2,1,train,pcg_1a2aba38078e96f5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001719_053ada9ac8c8,rwf2000,1,train,pcg_ffac52759c544161,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001053_ab35a1f3931a,movies2,0,train,pcg_4bed3316729e728b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001150_1a7381ed8e4e,movies2,0,train,pcg_2f7bf2cbc974086d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001188_4a0487a67f91,movies2,0,train,pcg_485409453c2d5389,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001256_7dae1cf379fe,movies2,0,train,pcg_8d3b248ef0f5470b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000293_20fa205079bc,hockey,0,train,pcg_d3f7f5fd738ce000,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001554_fbf36251ae9d,violent_flows,0,train,pcg_68b9a92b20f305a4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001818_d27906d9f2fa,surv_fight,0,train,pcg_bf39293fd988508c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001581_e04ce5c5d79d,violent_flows,1,train,pcg_7ca0ae934826ab79,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001320_0b9c4f35f5d2,movies2,0,train,pcg_91abe4c3401c2313,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000710_605d6f090110,movies2,1,train,pcg_2a22540e16608a41,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001266_896dfa0422ef,movies2,0,train,pcg_d9560ed3eec6747b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000876_d07d204d19ad,movies2,0,train,pcg_145ff928dda07b4b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001514_79304edadc1c,violent_flows,1,train,pcg_9379078bc7421432,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_001016_7849b0ada92c,movies2,1,train,pcg_f197769779c34b62,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000199_9ac7e4f60324,hockey,1,train,pcg_525091a6d917d078,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000170_229b4cdb9ae9,hockey,0,train,pcg_98b2eb65a6b6b68b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001897_71be3de92c4a,surv_fight,1,train,pcg_44d10155fdab281e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001456_41854e9de46e,movies2,0,train,pcg_c7ed1957904f5aa7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001349_6e6fbcce7a12,movies2,1,train,pcg_3af42d8237157ab3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001986_b000588cbac3,surv_fight,1,train,pcg_7710ea5b10b339f4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001427_9fb3a841f03d,movies2,1,train,pcg_cf31d4ecb14c67f0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001331_8156a493f20b,movies2,1,train,pcg_002e851669667cfb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001487_3daccc3238eb,movies2,0,train,pcg_fe1415cb3406f1f8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000542_2ef7568fc151,movies2,1,train,pcg_75131fa5f02a7774,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001062_0d3be5fe6278,movies2,1,train,pcg_e88d486f55db0c6b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000668_26cd4d848a2e,movies2,1,train,pcg_cfc0457f1bfe80fc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001799_f1d26dd1b158,rwf2000,1,train,pcg_e01e872c4ecc56b7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001254_320adc479bc6,movies2,0,train,pcg_66d3f369bf34f0ce,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001775_0a83105cb80c,rwf2000,1,train,pcg_356b87cab8eeb58a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000225_8ccb88213b05,hockey,0,train,pcg_8336bacd6b6bcb7a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000979_fcb4414cc555,movies2,0,train,pcg_10433802e25cdf46,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001878_b91781d7a41e,surv_fight,1,train,pcg_5603a5b14b119eee,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000385_27b2033a9f92,hockey,1,train,pcg_0a544303adad7bf3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000166_10bf2e13acd4,hockey,0,train,pcg_c5358933a7246a8d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001218_466bbd46fd01,movies2,1,train,pcg_c6e16a769234bd85,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001617_85ef45a29308,violent_flows,1,train,pcg_db8dc7303e822a7f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000132_feed5adc9bf6,hockey,0,train,pcg_ff4f41a811a0cb22,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000125_67eb3e3dd723,hockey,1,train,pcg_66a70eee30e7022b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001215_5a5f35ae0023,movies2,0,train,pcg_849a5d8f2f08eafa,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000694_3ff79a55f7a6,movies2,1,train,pcg_4092d31198b47d00,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000227_82c9be6b083f,hockey,0,train,pcg_9171d91d0767c3df,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000605_86d7af3dae4c,movies2,0,train,pcg_3f9627e33f0c37a2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001994_c2df757345d3,surv_fight,1,train,pcg_6b592507bc5b2450,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000740_f48f120552ca,movies2,1,train,pcg_46697f0a0190799c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000196_ff8c8e91f457,hockey,0,train,pcg_b67f92df4473cce4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001831_a1ff83513478,surv_fight,0,train,pcg_6d6f37953c5eb66f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000609_9808b571f482,movies2,1,train,pcg_159b43a1b6bb6fe7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001339_84ded2b5ba06,movies2,1,train,pcg_a149f2242aae749f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001747_0b91a6e09124,surv_fight,0,train,pcg_00989bb0ae3acf81,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001853_4052ed86ea29,surv_fight,0,train,pcg_04c6c02a08f0ab65,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001633_42c7605009e8,rwf2000,1,train,pcg_527fef39f56c7168,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001792_645424337e88,rwf2000,1,train,pcg_16f962859518db75,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001735_5d65bb818f93,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001601_91682616433d,violent_flows,0,train,pcg_7ceec9a47180f7bf,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000072_50b6ceb3c9f5,hockey,0,train,pcg_31017988f5972076,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000537_a8814886e4c6,movies2,0,train,pcg_73d76708e094fc90,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000358_1564f816f4eb,hockey,1,train,pcg_65350e371e992c26,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001090_ff42696512f2,movies2,1,train,pcg_ef8fb003c64f46d4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000468_c9683aee468f,hockey,0,train,pcg_adb23161fef5b769,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000934_9b15a0772baf,movies2,1,train,pcg_7eba6ba2d7490a4f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000807_13fb17c29896,movies2,0,train,pcg_5f0ec8cdece193be,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001661_b1bf861120bd,rwf2000,1,train,pcg_edce4ba3ebdc7df8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001252_7f4777e3ba3f,movies2,1,train,pcg_1e49e1e8c0b582bb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001645_6af3659d0f1e,rwf2000,0,train,pcg_2f4ac9c70fd87cd9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000520_5274c85e8984,movies2,0,train,pcg_b5f495df115ea0f6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001316_81ac39de909c,movies2,0,train,pcg_4846513c12dcb22b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001160_595384ed2761,movies2,0,train,pcg_7e5c5fce89b07d7e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001911_bc990e6096a5,surv_fight,1,train,pcg_8061803882100b4d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000979_79504a6a04cc,movies2,1,train,pcg_94cb72ad2b5173d8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000041_3f1f3765ba42,hockey,1,train,pcg_50b14a9da8162ed5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001044_06ab82bc3ae4,movies2,0,train,pcg_b1765d1862682764,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001677_8062c2b34b32,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001412_0626ad970f13,movies2,1,train,pcg_820565a78790b719,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000465_7881bf7b2527,hockey,0,train,pcg_eeef028f82177291,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001454_a9cd4c251d07,movies2,0,train,pcg_c8a1c245b3031057,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000584_6df98d7ad162,movies2,0,train,pcg_8cb9594320715f4e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
